fecha,product_name,category_off,ventas,precio
2023-11-23,Tequila José Cuervo Especial 990 ml,tequila,0,57.24
2023-11-23,Verduras mixtas congeladas 1 kg,frozen-vegetables,10,40.36
2023-11-23,Tortillas de maíz 500 g,tortillas-corn,9,24.87
2023-11-23,Queso manchego 200 g,cheese-hard,12,62.42
2023-11-23,Verduras mixtas congeladas 1 kg,frozen-vegetables,16,71.73
2023-11-23,Salsa roja 210 g,salsa-jarred,1,10.5
2023-11-23,Piña,fruits-vegetables,53,24.98
2023-11-23,Cereal de avena 450 g,cereal-box,10,49.53
2023-11-23,Helado vainilla 1 L,ice-cream,16,56.67
2023-11-23,Queso gouda 300 g,cheese-hard,27,50.08
2023-11-23,Azúcar estándar 2 kg,sugar-white,4,17.5
2023-11-23,Verdolaga,fruits-vegetables,10,28.16
2023-11-23,Col (repollo),fruits-vegetables,41,18.58
2023-11-23,Sal fina 750 g,salt,3,40.2
2023-11-23,Tortillas de harina 1 kg,tortillas-flour,3,28.25
2023-11-23,Refresco cola 600 ml,soft-drinks,5,46.22
2023-11-23,Galletas de chocolate 110 g,cookies,8,34.67
2023-11-23,Diezmillo de res 1 kg,beef-fresh,6,70.75
2023-11-23,Plato unicel hondo pozolero 20 pzas,disposable-plates,2,43.64
2023-11-23,Huevo blanco 12 pzas,eggs,5,32.93
2023-11-23,Sal fina 750 g,salt,5,38.41
2023-11-23,Refresco cola 600 ml,soft-drinks,0,14.93
2023-11-23,Charola unicel para carne 50 pzas,disposable-trays,1,39.57
2023-11-23,Queso cheddar 200 g,cheese-hard,23,42.55
2023-11-23,Plátano,fruits-vegetables,214,29.35
2023-11-23,Jamón enlatado 200 g,canned-meat,5,27.01
2023-11-23,Arroz blanco 500 g,rice-white-dry,3,20.43
2023-11-23,Pan de caja blanco 680 g,bread-packaged,8,73.16
2023-11-23,Salsa Catsup 340 g,condiments,8,54.26
2023-11-23,Plato unicel con divisiones 15 pzas,disposable-plates,4,43.32
2023-11-23,Granada roja,fruits-vegetables,21,26.54
2023-11-23,Frijol pinto 1 kg,beans-dry,3,16.77
2023-11-23,Jugo de naranja 1 L,juice-box,19,33.31
2023-11-23,Shampoo restauración 400 ml,shampoo,4,28.9
2023-11-23,Frijoles refritos 430 g,canned-beans,2,48.22
2023-11-23,Café molido 500 g,coffee-ground,7,14.71
2023-11-23,Mayonesa McCormick 390 g,condiments,7,46.34
2023-11-23,Frijol pinto 1 kg,beans-dry,10,50.05
2023-11-23,Azúcar blanca 1 kg,sugar-white,4,57.41
2023-11-23,Helado vainilla 1 L,ice-cream,7,81.3
2023-11-23,Té verde 25 sobres,tea-bags,6,22.25
2023-11-23,Detergente líquido 1 L,household-detergent,0,30.52
2023-11-23,Mandarina,fruits-vegetables,51,25.11
2023-11-23,Sandía,fruits-vegetables,46,17.77
2023-11-23,Yoghurt natural 125 g,yogurt,10,36.15
2023-11-23,Pan multigrano 680 g,bread-packaged,3,28.97
2023-11-23,Queso gouda 300 g,cheese-hard,5,57.4
2023-11-23,Huevo orgánico 18 pzas,eggs,15,62.53
2023-11-23,Huevo orgánico 18 pzas,eggs,3,30.43
2023-11-23,Cereal de maíz 500 g,cereal-box,6,11.56
2023-11-23,Chayote,fruits-vegetables,9,31.92
2023-11-23,Frijoles refritos 430 g,canned-beans,4,21.27
2023-11-23,Queso cheddar 200 g,cheese-hard,23,59.99
2023-11-23,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,6,54.14
2023-11-23,Atún en aceite 140 g,canned-fish,8,23.89
2023-11-23,Brócoli congelado 500 g,frozen-vegetables,8,27.36
2023-11-23,Sardinas en salsa 155 g,canned-fish,11,45.06
2023-11-23,Acelga,fruits-vegetables,29,33.94
2023-11-23,Galletas Marías 170 g,cookies,7,45.25
2023-11-23,Queso panela 400 g,cheese-fresh,8,27.62
2023-11-23,Té negro 20 sobres,tea-bags,0,54.73
2023-11-23,Chile verde (jalapeño/serrano),fruits-vegetables,21,27.16
2023-11-23,Ejote,fruits-vegetables,32,32.55
2023-11-23,Café molido 500 g,coffee-ground,3,54.34
2023-11-23,Manzana,fruits-vegetables,41,33.13
2023-11-23,Encendedor desechable,lighter,4,43.81
2023-11-23,Queso fresco 250 g,cheese-fresh,14,53.67
2023-11-23,Jitomate bola fresco,fresh-tomato,7,74.54
2023-11-23,Pasta espagueti 500 g,pasta-dry,2,58.26
2023-11-23,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,9,16.26
2023-11-23,Refresco cola 600 ml,soft-drinks,3,31.74
2023-11-23,Totopos 200 g,chips,2,31.93
2023-11-23,Cucharas de plástico pastelero 50 pzas,disposable-cutlery,8,39.96
2023-11-23,Diezmillo de res 1 kg,beef-fresh,7,57.25
2023-11-23,Sal yodada 1 kg,salt,1,42.99
2023-11-23,Agua mineral 600 ml,bottled-water,5,31.95
2023-11-23,Arroz blanco 500 g,rice-white-dry,2,26.99
2023-11-23,Frijoles enteros 560 g,canned-beans,12,44.47
2023-11-23,Agua purificada 1.5 L,bottled-water,2,38.4
2023-11-23,Té negro 20 sobres,tea-bags,6,49.35
2023-11-23,Sal fina 750 g,salt,5,17.69
2023-11-23,Papel Higiénico 4 rollos,toilet-paper,7,38.23
2023-11-23,Queso fresco 250 g,cheese-fresh,9,54.21
2023-11-23,Helado vainilla 1 L,ice-cream,21,46.16
2023-11-23,Espinaca,fruits-vegetables,24,24.6
2023-11-23,Salsa verde 210 g,salsa-jarred,1,21.85
2023-11-23,Arroz blanco 1 kg,rice-white-dry,4,18.96
2023-11-23,Guayaba,fruits-vegetables,34,28.82
2023-11-23,Ajo,fruits-vegetables,51,29.54
2023-11-23,Sal fina 750 g,salt,5,22.93
2023-11-23,Jamón enlatado 200 g,canned-meat,5,14.02
2023-11-23,Pasta fusilli 500 g,pasta-dry,10,46.25
2023-11-23,Lechuga,fruits-vegetables,42,15.42
2023-11-23,Refresco limón 600 ml,soft-drinks,6,20.36
2023-11-23,Pan de caja blanco 680 g,bread-packaged,10,58.84
2023-11-23,Mamey,fruits-vegetables,25,25.52
2023-11-23,Huevo blanco 12 pzas,eggs,17,74.45
2023-11-23,Pepino,fruits-vegetables,37,20.82
2023-11-23,Aguacate criollo,avocado,26,51.01
2023-11-23,Galletas Marías 170 g,cookies,2,55.23
2023-11-23,Tomate triturado 400 g,canned-tomato,5,45.65
2023-11-23,Tapa para vaso unicel 1 L 50 pzas,disposable-lids,0,16.18
2023-11-23,Refresco limón 600 ml,soft-drinks,2,38.45
2023-11-23,Jamón enlatado 200 g,canned-meat,4,21.94
2023-11-23,Puré de tomate 210 g,canned-tomato,7,21.31
2023-11-23,Berro,fruits-vegetables,23,30.21
2023-11-23,Agua purificada 1.5 L,bottled-water,1,15.27
2023-11-23,Helado vainilla 1 L,ice-cream,12,76.45
2023-11-23,Chile poblano,fruits-vegetables,21,31.79
2023-11-23,Café molido 250 g,coffee-ground,0,15.71
2023-11-23,Frijol pinto 1 kg,beans-dry,6,35.66
2023-11-23,Pasta fusilli 500 g,pasta-dry,6,24.93
2023-11-23,Aguacate Hass,avocado,14,37.63
2023-11-23,Bistec de res 1 kg,beef-fresh,10,51.83
2023-11-23,Leche semidescremada UHT 1L,milk-uht,5,25.28
2023-11-23,Galletas Marías 170 g,cookies,4,46.81
2023-11-23,Higo,fruits-vegetables,17,34.91
2023-11-23,Refresco Coca-Cola 2.5 L,soda,1,12.28
2023-11-23,Melón,fruits-vegetables,29,17.73
2023-11-23,Huevo orgánico 18 pzas,eggs,5,47.77
2023-11-23,Sal fina 750 g,salt,2,14.72
2023-11-23,Café molido 250 g,coffee-ground,3,14.19
2023-11-23,Ron Bacardí Blanco 750 ml,rum,0,22.25
2023-11-23,Frijol negro 1 kg,beans-dry,2,14.73
2023-11-23,Frijoles refritos 430 g,canned-beans,6,72.49
2023-11-23,Totopos 200 g,chips,1,35.3
2023-11-23,Tenedores de plástico blanco 50 pzas,disposable-cutlery,0,61.88
2023-11-23,Té negro 20 sobres,tea-bags,3,55.89
2023-11-23,Atún en aceite 140 g,canned-fish,7,20.48
2023-11-23,Yoghurt griego 150 g,yogurt,7,50.02
2023-11-23,Huevo blanco 12 pzas,eggs,4,71.71
2023-11-23,Carne deshebrada enlatada 300 g,canned-meat,0,17.72
2023-11-23,Helado vainilla 1 L,ice-cream,11,27.42
2023-11-23,Zanahoria,fruits-vegetables,61,16.05
2023-11-23,Jitomate bola fresco,fresh-tomato,10,53.36
2023-11-23,Puré de tomate 210 g,canned-tomato,5,47.48
2023-11-23,Sal yodada 1 kg,salt,2,39.63
2023-11-23,Tuna,fruits-vegetables,10,15.08
2023-11-23,Queso cheddar 200 g,cheese-hard,16,73.33
2023-11-23,Salsa roja 210 g,salsa-jarred,5,45.29
2023-11-23,Ciruela,fruits-vegetables,8,30.48
2023-11-23,Tortillas de maíz 500 g,tortillas-corn,18,34.48
2023-11-23,Papas fritas clásicas 170 g,chips,10,38.25
2023-11-23,Chuleta de cerdo 1 kg,pork-fresh,11,75.1
2023-11-23,Carne deshebrada enlatada 300 g,canned-meat,2,10.14
2023-11-23,Leche semidescremada UHT 1L,milk-uht,5,54.32
2023-11-23,Frijoles refritos 430 g,canned-beans,6,77.17
2023-11-23,Té negro 20 sobres,tea-bags,1,24.18
2023-11-23,Chícharo,fruits-vegetables,6,29.3
2023-11-23,Tortillas de maíz 500 g,tortillas-corn,10,70.69
2023-11-23,Jitomate saladet fresco,fresh-tomato,14,81.18
2023-11-23,Lima,fruits-vegetables,26,29.36
2023-11-23,Fresa,fruits-vegetables,18,26.94
2023-11-23,Jugo de naranja 1 L,juice-box,3,25.62
2023-11-23,Café molido 500 g,coffee-ground,1,47.02
2023-11-23,Elote (maíz tierno),fruits-vegetables,72,30.33
2023-11-23,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,13,14.51
2023-11-23,Néctar de durazno 1 L,juice-box,9,37.43
2023-11-23,Frijoles enteros 560 g,canned-beans,12,25.89
2023-11-23,Bistec de res 1 kg,beef-fresh,3,52.51
2023-11-23,Pechuga de pollo fresca 1 kg,chicken-fresh,2,23.93
2023-11-23,Berenjena,fruits-vegetables,12,20.14
2023-11-23,Néctar de durazno 1 L,juice-box,9,30.91
2023-11-23,Refresco limón 600 ml,soft-drinks,9,18.71
2023-11-23,Arroz blanco 500 g,rice-white-dry,0,43.9
2023-11-23,Pasta fusilli 500 g,pasta-dry,8,30.2
2023-11-23,Tamarindo,fruits-vegetables,7,33.99
2023-11-23,Chuleta de cerdo 1 kg,pork-fresh,5,52.42
2023-11-23,Frijol pinto 1 kg,beans-dry,1,30.87
2023-11-23,Atún en agua 140 g,canned-fish,6,37.79
2023-11-23,Atún en aceite 140 g,canned-fish,5,44.42
2023-11-23,Whisky Black & White 700 ml,whisky,2,59.21
2023-11-23,Aguacate criollo,avocado,9,65.17
2023-11-23,Café molido 500 g,coffee-ground,2,41.8
2023-11-23,Cereal de avena 450 g,cereal-box,2,37.17
2023-11-23,Aceite vegetal 1 L,oil-vegetable,1,27.77
2023-11-23,Aceite vegetal 1 L,oil-vegetable,3,40.65
2023-11-23,Yoghurt natural 125 g,yogurt,3,66.72
2023-11-23,Cereal de avena 450 g,cereal-box,0,50.99
2023-11-23,Agua purificada 1.5 L,bottled-water,3,44.71
2023-11-23,Aguacate criollo,avocado,21,53.38
2023-11-23,Cereal de avena 450 g,cereal-box,1,42.82
2023-11-23,Refresco limón 600 ml,soft-drinks,12,46.73
2023-11-23,Carne deshebrada enlatada 300 g,canned-meat,6,39.58
2023-11-23,Frijoles refritos 430 g,canned-beans,7,46.14
2023-11-23,Cebolla,fruits-vegetables,194,21.02
2023-11-23,Coliflor,fruits-vegetables,53,31.15
2023-11-23,Leche descremada UHT 1L,milk-uht,7,63.82
2023-11-23,Atún en agua 140 g,canned-fish,4,54.1
2023-11-23,Frijol negro 1 kg,beans-dry,2,35.4
2023-11-24,Fresa,fruits-vegetables,3,26.94
2023-11-24,Huevo orgánico 18 pzas,eggs,4,31.48
2023-11-24,Té negro 20 sobres,tea-bags,6,24.19
2023-11-24,Sandía,fruits-vegetables,16,17.77
2023-11-24,Cereal de avena 450 g,cereal-box,2,40.3
2023-11-24,Diezmillo de res 1 kg,beef-fresh,21,61.65
2023-11-24,Cerveza Corona Extra 355 ml,beer,4,11.95
2023-11-24,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,8,50.95
2023-11-24,Queso cottage 200 g,cheese-fresh,12,61.04
2023-11-24,Arroz blanco 500 g,rice-white-dry,5,23.42
2023-11-24,Zanahoria,fruits-vegetables,34,16.05
2023-11-24,Diezmillo de res 1 kg,beef-fresh,10,75.57
2023-11-24,Puré de tomate 210 g,canned-tomato,6,49.66
2023-11-24,Frijoles refritos 430 g,canned-beans,6,57.32
2023-11-24,Tuna,fruits-vegetables,8,15.08
2023-11-24,Salsa roja 210 g,salsa-jarred,4,42.38
2023-11-24,Refresco cola 600 ml,soft-drinks,1,46.37
2023-11-24,Néctar de durazno 1 L,juice-box,8,31.88
2023-11-24,Café molido 500 g,coffee-ground,2,46.94
2023-11-24,Queso panela 400 g,cheese-fresh,17,50.5
2023-11-24,Lomo de cerdo 1 kg,pork-fresh,15,70.9
2023-11-24,Queso panela 400 g,cheese-fresh,7,29.45
2023-11-24,Charola unicel para carne 50 pzas,disposable-trays,1,41.02
2023-11-24,Agua mineral 600 ml,bottled-water,5,30.58
2023-11-24,Atún en aceite 140 g,canned-fish,8,45.7
2023-11-24,Leche semidescremada UHT 1L,milk-uht,11,58.12
2023-11-24,Chile verde (jalapeño/serrano),fruits-vegetables,7,27.16
2023-11-24,Frijoles refritos 430 g,canned-beans,8,50.12
2023-11-24,Huevo blanco 12 pzas,eggs,13,59.72
2023-11-24,Cereal de avena 450 g,cereal-box,6,44.38
2023-11-24,Ajo,fruits-vegetables,34,29.54
2023-11-24,Bistec de res 1 kg,beef-fresh,3,52.96
2023-11-24,Papas fritas clásicas 170 g,chips,2,11.68
2023-11-24,Col (repollo),fruits-vegetables,30,18.58
2023-11-24,Leche descremada UHT 1L,milk-uht,7,48.68
2023-11-24,Helado vainilla 1 L,ice-cream,17,61.95
2023-11-24,Carne deshebrada enlatada 300 g,canned-meat,4,11.4
2023-11-24,Brandy Presidente 940 ml,brandy,0,52.79
2023-11-24,Atún en aceite 140 g,canned-fish,8,21.49
2023-11-24,Verduras mixtas congeladas 1 kg,frozen-vegetables,21,66.56
2023-11-24,Cereal de avena 450 g,cereal-box,2,48.33
2023-11-24,Sardinas en salsa 155 g,canned-fish,3,27.76
2023-11-24,Queso cottage 200 g,cheese-fresh,20,22.64
2023-11-24,Frijol pinto 1 kg,beans-dry,1,9.17
2023-11-24,Tortillas de maíz 1 kg,tortillas-corn,5,20.49
2023-11-24,Leche descremada UHT 1L,milk-uht,3,29.65
2023-11-24,Sal yodada 1 kg,salt,2,35.64
2023-11-24,Azúcar estándar 2 kg,sugar-white,6,30.21
2023-11-24,Galletas Marías 170 g,cookies,3,42.63
2023-11-24,Sal fina 750 g,salt,4,18.04
2023-11-24,Carne deshebrada enlatada 300 g,canned-meat,3,35.63
2023-11-24,Lima,fruits-vegetables,35,29.36
2023-11-24,Pepino,fruits-vegetables,32,20.82
2023-11-24,Helado vainilla 1 L,ice-cream,18,29.06
2023-11-24,Plato unicel pastelero No. 6 20 pzas,disposable-plates,8,18.54
2023-11-24,Helado vainilla 1 L,ice-cream,16,78.31
2023-11-24,Queso gouda 300 g,cheese-hard,2,77.67
2023-11-24,Refresco limón 600 ml,soft-drinks,8,24.16
2023-11-24,Mayonesa McCormick 390 g,condiments,7,47.49
2023-11-24,Salsa verde 210 g,salsa-jarred,2,39.72
2023-11-24,Mandarina,fruits-vegetables,51,25.11
2023-11-24,Café molido 500 g,coffee-ground,3,45.02
2023-11-24,Sal fina 750 g,salt,6,20.43
2023-11-24,Frijol pinto 1 kg,beans-dry,4,33.62
2023-11-24,Espinaca,fruits-vegetables,33,24.6
2023-11-24,Azúcar blanca 1 kg,sugar-white,10,38.81
2023-11-24,Aguacate Hass,avocado,15,40.66
2023-11-24,Yoghurt natural 125 g,yogurt,9,68.55
2023-11-24,Calabacita,fruits-vegetables,52,19.4
2023-11-24,Totopos 200 g,chips,1,33.28
2023-11-24,Brócoli congelado 500 g,frozen-vegetables,5,31.05
2023-11-24,Refresco Coca-Cola 2.5 L,soda,1,12.94
2023-11-24,Frijoles enteros 560 g,canned-beans,8,42.43
2023-11-24,Melón,fruits-vegetables,53,17.73
2023-11-24,Sal fina 750 g,salt,1,12.19
2023-11-24,Queso gouda 300 g,cheese-hard,9,57.73
2023-11-24,Huevo orgánico 18 pzas,eggs,8,45.57
2023-11-24,Arroz blanco 500 g,rice-white-dry,4,24.11
2023-11-24,Ron Bacardí Blanco 750 ml,rum,0,21.82
2023-11-24,Frijol negro 1 kg,beans-dry,7,14.33
2023-11-24,Frijoles refritos 430 g,canned-beans,17,55.97
2023-11-24,Totopos 200 g,chips,0,32.05
2023-11-24,Higo,fruits-vegetables,21,34.91
2023-11-24,Té negro 20 sobres,tea-bags,1,54.16
2023-11-24,Pan multigrano 680 g,bread-packaged,4,28.61
2023-11-24,Frijoles enteros 560 g,canned-beans,22,26.7
2023-11-24,Atún en agua 140 g,canned-fish,5,52.22
2023-11-24,Plato unicel con divisiones 15 pzas,disposable-plates,6,43.13
2023-11-24,Frijol pinto 1 kg,beans-dry,5,31.6
2023-11-24,Cebolla,fruits-vegetables,212,21.02
2023-11-24,Coliflor,fruits-vegetables,34,31.15
2023-11-24,Verdolaga,fruits-vegetables,19,28.16
2023-11-24,Tamarindo,fruits-vegetables,20,33.99
2023-11-24,Whisky Black & White 700 ml,whisky,3,55.92
2023-11-24,Pechuga de pollo fresca 1 kg,chicken-fresh,7,19.26
2023-11-24,Tenedores de plástico blanco 50 pzas,disposable-cutlery,1,47.97
2023-11-24,Puré de tomate 210 g,canned-tomato,7,26.98
2023-11-24,Agua purificada 1.5 L,bottled-water,2,37.35
2023-11-24,Bistec de res 1 kg,beef-fresh,11,56.97
2023-11-24,Pan de caja blanco 680 g,bread-packaged,25,52.67
2023-11-24,Tortillas de harina 1 kg,tortillas-flour,15,75.09
2023-11-24,Chícharo,fruits-vegetables,10,29.3
2023-11-24,Tortillas de maíz 500 g,tortillas-corn,5,69.63
2023-11-24,Jugo de naranja 1 L,juice-box,6,26.69
2023-11-24,Jitomate saladet fresco,fresh-tomato,26,74.99
2023-11-24,Jamón enlatado 200 g,canned-meat,3,14.09
2023-11-24,Detergente líquido 1 L,household-detergent,4,54.77
2023-11-24,Guayaba,fruits-vegetables,28,28.82
2023-11-24,Café molido 500 g,coffee-ground,1,49.74
2023-11-24,Elote (maíz tierno),fruits-vegetables,50,30.33
2023-11-24,Leche semidescremada UHT 1L,milk-uht,2,24.06
2023-11-24,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,1,19.3
2023-11-24,Carne deshebrada enlatada 300 g,canned-meat,4,16.48
2023-11-24,Huevo blanco 12 pzas,eggs,6,75.43
2023-11-24,Helado vainilla 1 L,ice-cream,21,47.83
2023-11-24,Papel Higiénico 4 rollos,toilet-paper,7,51.27
2023-11-24,Yoghurt griego 150 g,yogurt,2,53.22
2023-11-24,Agua purificada 1.5 L,bottled-water,3,18.2
2023-11-24,Chile poblano,fruits-vegetables,11,31.79
2023-11-24,Café molido 250 g,coffee-ground,1,12.62
2023-11-24,Queso fresco 250 g,cheese-fresh,20,57.9
2023-11-24,Té negro 20 sobres,tea-bags,8,61.62
2023-11-24,Pasta fusilli 500 g,pasta-dry,3,25.08
2023-11-24,Salsa verde 210 g,salsa-jarred,1,22.66
2023-11-24,Frijoles refritos 430 g,canned-beans,6,77.96
2023-11-24,Atún en agua 140 g,canned-fish,5,34.97
2023-11-24,Refresco limón 600 ml,soft-drinks,2,17.1
2023-11-24,Queso cheddar 200 g,cheese-hard,22,39.0
2023-11-24,Aceite vegetal 1 L,oil-vegetable,4,29.03
2023-11-24,Plátano,fruits-vegetables,192,29.35
2023-11-24,Jamón enlatado 200 g,canned-meat,4,26.67
2023-11-24,Carne deshebrada enlatada 300 g,canned-meat,4,54.93
2023-11-24,Pan de caja blanco 680 g,bread-packaged,28,68.05
2023-11-24,Salsa Catsup 340 g,condiments,5,55.78
2023-11-24,Frijol pinto 1 kg,beans-dry,4,17.67
2023-11-24,Jugo de naranja 1 L,juice-box,24,34.55
2023-11-24,Shampoo restauración 400 ml,shampoo,10,30.72
2023-11-24,Aguacate Hass,avocado,29,60.54
2023-11-24,Refresco cola 600 ml,soft-drinks,3,13.52
2023-11-24,Café molido 500 g,coffee-ground,7,13.92
2023-11-24,Té verde 25 sobres,tea-bags,7,21.25
2023-11-24,Frijol pinto 1 kg,beans-dry,5,49.34
2023-11-24,Azúcar blanca 1 kg,sugar-white,5,55.68
2023-11-24,Azúcar estándar 2 kg,sugar-white,2,19.9
2023-11-24,Helado vainilla 1 L,ice-cream,6,70.45
2023-11-24,Detergente líquido 1 L,household-detergent,0,28.37
2023-11-24,Helado vainilla 1 L,ice-cream,17,53.1
2023-11-24,Galletas de chocolate 110 g,cookies,7,35.41
2023-11-24,Refresco cola 600 ml,soft-drinks,6,45.08
2023-11-24,Tortillas de harina 1 kg,tortillas-flour,5,21.62
2023-11-24,Toallas femeninas flujo abundante 10 pzas,personal-care,5,51.88
2023-11-24,Pasta espagueti 500 g,pasta-dry,8,49.3
2023-11-24,Aguacate criollo,avocado,8,62.11
2023-11-24,Sal fina 750 g,salt,7,35.2
2023-11-24,Plato unicel hondo pozolero 20 pzas,disposable-plates,2,42.93
2023-11-24,Queso gouda 300 g,cheese-hard,22,42.67
2023-11-24,Aceite vegetal 1 L,oil-vegetable,3,30.55
2023-11-24,Aceite vegetal 1 L,oil-vegetable,2,38.58
2023-11-24,Refresco limón 600 ml,soft-drinks,17,49.92
2023-11-24,Frijol negro 1 kg,beans-dry,4,35.51
2023-11-24,Azúcar estándar 2 kg,sugar-white,7,16.3
2023-11-24,Cereal de avena 450 g,cereal-box,3,47.76
2023-11-24,Aguacate criollo,avocado,19,52.45
2023-11-24,Piña,fruits-vegetables,64,24.98
2023-11-24,Arroz blanco 500 g,rice-white-dry,2,40.33
2023-11-24,Chuleta de cerdo 1 kg,pork-fresh,8,53.21
2023-11-24,Huevo blanco 12 pzas,eggs,9,36.98
2023-11-24,Salsa roja 210 g,salsa-jarred,3,11.32
2023-11-24,Pasta fusilli 500 g,pasta-dry,8,31.48
2023-11-24,Berenjena,fruits-vegetables,25,20.14
2023-11-24,Tortillas de maíz 500 g,tortillas-corn,14,24.15
2023-11-24,Leche descremada UHT 1L,milk-uht,5,59.28
2023-11-24,Verduras mixtas congeladas 1 kg,frozen-vegetables,11,43.91
2023-11-24,Agua purificada 1.5 L,bottled-water,7,39.0
2023-11-24,Berro,fruits-vegetables,7,30.21
2023-11-24,Café molido 250 g,coffee-ground,1,14.41
2023-11-24,Yoghurt natural 125 g,yogurt,17,35.9
2023-11-24,Jamón enlatado 200 g,canned-meat,3,22.16
2023-11-24,Tequila José Cuervo Especial 990 ml,tequila,1,53.89
2023-11-24,Queso manchego 200 g,cheese-hard,17,67.68
2023-11-24,Néctar de durazno 1 L,juice-box,10,37.05
2023-11-24,Arroz blanco 1 kg,rice-white-dry,7,19.07
2023-11-24,Chuleta de cerdo 1 kg,pork-fresh,16,77.28
2023-11-24,Sardinas en salsa 155 g,canned-fish,1,48.9
2023-11-24,Queso manchego 200 g,cheese-hard,3,36.95
2023-11-24,Galletas Marías 170 g,cookies,9,39.09
2023-11-24,Vodka Smirnoff 750 ml,vodka,2,50.04
2023-11-24,Betabel,fruits-vegetables,31,30.22
2023-11-24,Café molido 250 g,coffee-ground,0,37.45
2023-11-24,Refresco limón 600 ml,soft-drinks,0,32.17
2023-11-24,Acelga,fruits-vegetables,39,33.94
2023-11-24,Queso cheddar 200 g,cheese-hard,25,50.38
2023-11-24,Huevo blanco 12 pzas,eggs,3,49.53
2023-11-24,Carne deshebrada enlatada 300 g,canned-meat,1,26.74
2023-11-24,Brócoli congelado 500 g,frozen-vegetables,13,26.16
2023-11-24,Tejocote,fruits-vegetables,35,33.79
2023-11-24,Atún en aceite 140 g,canned-fish,5,23.93
2023-11-24,Tortillas de harina 1 kg,tortillas-flour,15,49.46
2023-11-24,Café molido 500 g,coffee-ground,2,35.5
2023-11-24,Frijoles refritos 430 g,canned-beans,11,20.91
2023-11-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,3,52.36
2023-11-24,Aguacate Hass,avocado,27,38.48
2023-11-24,Queso cheddar 200 g,cheese-hard,20,58.34
2023-11-24,Zapote negro,fruits-vegetables,62,33.44
2023-11-24,Té verde 25 sobres,tea-bags,6,33.32
2023-11-24,Chayote,fruits-vegetables,10,31.92
2023-11-24,Té negro 20 sobres,tea-bags,7,50.17
2023-11-24,Toronja (pomelo),fruits-vegetables,57,19.83
2023-11-24,Uva,fruits-vegetables,43,34.97
2023-11-24,Tortillas de maíz 1 kg,tortillas-corn,10,23.74
2023-11-24,Jitomate bola fresco,fresh-tomato,3,73.02
2023-11-24,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,6,14.72
2023-11-24,Pasta espagueti 500 g,pasta-dry,4,62.34
2023-11-24,Papaya,fruits-vegetables,191,33.79
2023-11-24,Helado vainilla 1 L,ice-cream,16,47.12
2023-11-24,Jitomate bola fresco,fresh-tomato,10,75.35
2023-11-24,Queso fresco 250 g,cheese-fresh,19,61.04
2023-11-24,Encendedor desechable,lighter,8,42.16
2023-11-24,Papas fritas clásicas 170 g,chips,8,16.41
2023-11-24,Galletas de chocolate 110 g,cookies,3,25.75
2023-11-24,Café molido 250 g,coffee-ground,3,55.54
2023-11-24,Sardinas en salsa 155 g,canned-fish,3,35.85
2023-11-24,Manzana,fruits-vegetables,14,33.13
2023-11-24,Chuleta de cerdo 1 kg,pork-fresh,20,30.2
2023-11-24,Jitomate saladet fresco,fresh-tomato,12,37.58
2023-11-24,Refresco limón 600 ml,soft-drinks,2,29.4
2023-11-24,Pera,fruits-vegetables,18,34.59
2023-11-24,Plato térmico unicel No. 8 25 pzas,disposable-plates,5,48.03
